Inspection ID,Violation ID,Property ID,Street Number,Street Name,Street Type,City,Zip Code,Inspection Date,Violation Code,Violation Description,Violation Code Type,Property Location
205159,235284,122163,1103,PALMER,RD,FORT WASHINGTON,20744,03/06/2018,1C1,Section 13-118(b)(e),International Property Maintenance Code,"1103 PALMER RD
FORT WASHINGTON, MD 20744
(38.767184, -76.988306)"
206351,238354,52773,2900,ST CLAIR,DR,CAMP SPRINGS,20748,10/25/2019,2E1H,"Section 303.5, Section 304.1",International Property Maintenance Code,"2900 ST CLAIR DR CAMP SPRINGS
MD 20748"
206351,238355,52773,2900,ST CLAIR,DR,CAMP SPRINGS,20748,10/25/2019,2E3H,Section 703.1,International Property Maintenance Code,"2900 ST CLAIR DR CAMP SPRINGS
MD 20748"
204915,234770,46192,4400,RENA,RD,SUITLAND,20746,11/30/2017,2D1SR,"Section 304.1, Section 304.3",International Property Maintenance Code,"4400 RENA RD
SUITLAND, MD 20746
(38.829376, -76.879172)"
204863,234671,114153,4301,23RD,PKWY,CAMP SPRINGS,20748,11/09/2017,2I5SR,"Section 701.2, Fire Code Section 11-258",International Property Maintenance Code,"4301 23RD PKWY CAMP SPRINGS
MD 20748
(38.830553, -76.957208)"
204765,234483,7246,11386,CHERRY HILL,RD,BELTSVILLE,20705,10/05/2017,1O5G,"Section 303.1, Section 102.8",International Property Maintenance Code,"11386 CHERRY HILL RD
BELTSVILLE, MD 20705
(39.044299, -76.951334)"
206350,238350,52773,2900,ST CLAIR,DR,CAMP SPRINGS,20748,10/25/2019,2O2H,Section 605.1,International Property Maintenance Code,"2900 ST CLAIR DR CAMP SPRINGS
MD 20748"
206350,238348,52773,2900,ST CLAIR,DR,CAMP SPRINGS,20748,10/25/2019,2A1H,"Section 402.2, Section 402.3, Section 605.3",International Property Maintenance Code,"2900 ST CLAIR DR CAMP SPRINGS
MD 20748"
206351,238352,52773,2900,ST CLAIR,DR,CAMP SPRINGS,20748,10/25/2019,2D1H,"Section 304.1, Section 304.3",International Property Maintenance Code,"2900 ST CLAIR DR CAMP SPRINGS
MD 20748"
206424,238506,52773,2900,ST CLAIR,DR,CAMP SPRINGS,20748,02/25/2020,2D1LR,"Section 304.1, Section 304.3",International Property Maintenance Code,"2900 ST CLAIR DR CAMP SPRINGS
MD 20748"
204899,234738,52771,4000,28TH,AVE,CAMP SPRINGS,20748,11/28/2017,2B8SR,"Section 11-254, Housing Code Section 13-119(f)",Fire Code,"4000 28TH AVE CAMP SPRINGS
MD 20748
(38.938773, -76.968029)"
204721,234405,226782,5301,HARAS,PL,FORT WASHINGTON,20744,10/03/2017,2J1,"Section 701.2, Fire Code Section 11-292",International Property Maintenance Code,"5301 HARAS PL
FORT WASHINGTON, MD 20744"
206426,238515,52773,2900,ST CLAIR,DR,CAMP SPRINGS,20748,02/25/2020,2D2LR,"Section 304.1, Section 304.3",International Property Maintenance Code,"2900 ST CLAIR DR CAMP SPRINGS
MD 20748"
206426,238516,52773,2900,ST CLAIR,DR,CAMP SPRINGS,20748,02/25/2020,2J1,"Section 701.2, Fire Code Section 11-292",International Property Maintenance Code,"2900 ST CLAIR DR CAMP SPRINGS
MD 20748"
206427,238517,52773,2900,ST CLAIR,DR,CAMP SPRINGS,20748,02/25/2020,2A3H,"Section 402.2, Section 402.3, Section 604.3  Secti",International Property Maintenance Code,"2900 ST CLAIR DR CAMP SPRINGS
MD 20748"
204861,234666,114153,4301,23RD,PKWY,CAMP SPRINGS,20748,11/09/2017,2B7,Section 13-122,International Property Maintenance Code,"4301 23RD PKWY CAMP SPRINGS
MD 20748
(38.830553, -76.957208)"
204919,234777,119290,1001,MARCY,AVE,NATIONAL HARBOR,20745,12/04/2017,1H1G,"Section 305.1, Section 305.2, Section 305.2.1",International Property Maintenance Code,"1001 MARCY AVE NATIONAL HARBOR
MD 20745"
204921,234782,53973,0,SHADYSIDE,AVE,SUITLAND,20746,12/07/2017,1C1,Section 13-118(b)(e),International Property Maintenance Code,"0 SHADYSIDE AVE
SUITLAND, MD 20746"
204922,234787,53973,0,SHADYSIDE,AVE,SUITLAND,20746,12/07/2017,2B7,Section 13-122,International Property Maintenance Code,"0 SHADYSIDE AVE
SUITLAND, MD 20746"
204930,234801,53973,0,SHADYSIDE,AVE,SUITLAND,20746,12/07/2017,1J1,"Section 303.10, Section 304.4",International Property Maintenance Code,"0 SHADYSIDE AVE
SUITLAND, MD 20746"
204931,234802,53973,0,SHADYSIDE,AVE,SUITLAND,20746,12/07/2017,1F1,Section 13-118(e),International Property Maintenance Code,"0 SHADYSIDE AVE
SUITLAND, MD 20746"
204925,234791,53973,0,SHADYSIDE,AVE,SUITLAND,20746,12/07/2017,2D1SR,"Section 304.1, Section 304.3",International Property Maintenance Code,"0 SHADYSIDE AVE
SUITLAND, MD 20746"
204929,234797,53973,0,SHADYSIDE,AVE,SUITLAND,20746,12/07/2017,1C1,Section 13-118(b)(e),International Property Maintenance Code,"0 SHADYSIDE AVE
SUITLAND, MD 20746"
204932,234806,53973,0,SHADYSIDE,AVE,SUITLAND,20746,12/07/2017,1J1,"Section 303.10, Section 304.4",International Property Maintenance Code,"0 SHADYSIDE AVE
SUITLAND, MD 20746"
204920,234778,53973,0,SHADYSIDE,AVE,SUITLAND,20746,12/07/2017,1B1G,Section 13-118(b)(e),International Property Maintenance Code,"0 SHADYSIDE AVE
SUITLAND, MD 20746"
204921,234783,53973,0,SHADYSIDE,AVE,SUITLAND,20746,12/07/2017,1J1,"Section 303.10, Section 304.4",International Property Maintenance Code,"0 SHADYSIDE AVE
SUITLAND, MD 20746"
204931,234805,53973,0,SHADYSIDE,AVE,SUITLAND,20746,12/07/2017,2G1,Section 304.4,International Property Maintenance Code,"0 SHADYSIDE AVE
SUITLAND, MD 20746"
204929,234798,53973,0,SHADYSIDE,AVE,SUITLAND,20746,12/07/2017,2D2H,"Section 304.1, Section 304.3",International Property Maintenance Code,"0 SHADYSIDE AVE
SUITLAND, MD 20746"
204922,234786,53973,0,SHADYSIDE,AVE,SUITLAND,20746,12/07/2017,1N3,"Section 303.1, Section 303.2, Section 303.6",International Property Maintenance Code,"0 SHADYSIDE AVE
SUITLAND, MD 20746"
204924,234790,53973,0,SHADYSIDE,AVE,SUITLAND,20746,12/07/2017,1C1,Section 13-118(b)(e),International Property Maintenance Code,"0 SHADYSIDE AVE
SUITLAND, MD 20746"
204920,234779,53973,0,SHADYSIDE,AVE,SUITLAND,20746,12/07/2017,1M2G,Section 303.2,International Property Maintenance Code,"0 SHADYSIDE AVE
SUITLAND, MD 20746"
204927,234794,53973,0,SHADYSIDE,AVE,SUITLAND,20746,12/07/2017,1N3,"Section 303.1, Section 303.2, Section 303.6",International Property Maintenance Code,"0 SHADYSIDE AVE
SUITLAND, MD 20746"
204929,234799,53973,0,SHADYSIDE,AVE,SUITLAND,20746,12/07/2017,2S1,"Section 102.8, Section 108.1.2",International Property Maintenance Code,"0 SHADYSIDE AVE
SUITLAND, MD 20746"
205203,235390,119290,1001,MARCY,AVE,NATIONAL HARBOR,20745,03/28/2018,1H1G,"Section 305.1, Section 305.2, Section 305.2.1",International Property Maintenance Code,"1001 MARCY AVE NATIONAL HARBOR
MD 20745"
205205,235395,119290,1001,MARCY,AVE,NATIONAL HARBOR,20745,03/28/2018,2G1,Section 304.4,International Property Maintenance Code,"1001 MARCY AVE NATIONAL HARBOR
MD 20745"
205203,235391,119290,1001,MARCY,AVE,NATIONAL HARBOR,20745,03/28/2018,2J1G,"Section 701.2, Fire Code Section 11-292",International Property Maintenance Code,"1001 MARCY AVE NATIONAL HARBOR
MD 20745"
205205,235396,119290,1001,MARCY,AVE,NATIONAL HARBOR,20745,03/28/2018,2S1G,"Section 102.8, Section 108.1.2",International Property Maintenance Code,"1001 MARCY AVE NATIONAL HARBOR
MD 20745"
205204,235392,119290,1001,MARCY,AVE,NATIONAL HARBOR,20745,03/28/2018,2D1LR,"Section 304.1, Section 304.3",International Property Maintenance Code,"1001 MARCY AVE NATIONAL HARBOR
MD 20745"
205204,235397,119290,1001,MARCY,AVE,NATIONAL HARBOR,20745,03/28/2018,2S1,"Section 102.8, Section 108.1.2",International Property Maintenance Code,"1001 MARCY AVE NATIONAL HARBOR
MD 20745"
206373,238389,100360,8100,GORMAN,AVE,LAUREL,20707,01/16/2020,OWL,"Section 13-181, Section 13-182",PG County Code,"8100 GORMAN AVE
LAUREL, MD 20707
(39.101809, -76.864779)"
205509,236239,7246,11386,CHERRY HILL,RD,BELTSVILLE,20705,07/24/2018,1C1G,Section 13-118(b)(e),International Property Maintenance Code,"11386 CHERRY HILL RD
BELTSVILLE, MD 20705
(39.044274, -76.951315)"
205513,236249,187524,1901,BROOKS,DR,CAPITOL HEIGHTS,20743,07/24/2018,1O5,"Section 303.1, Section 102.8",International Property Maintenance Code,"1901 BROOKS DR CAPITOL HEIGHTS
MD 20743"
205515,236263,187524,1901,BROOKS,DR,CAPITOL HEIGHTS,20743,07/24/2018,2D1LR,"Section 304.1, Section 304.3",International Property Maintenance Code,"1901 BROOKS DR CAPITOL HEIGHTS
MD 20743"
206442,238546,219545,9308,CHERRY HILL,RD,COLLEGE PARK,20740,03/11/2020,1A1G,Section 13-118(b)(e),International Property Maintenance Code,"9308 CHERRY HILL RD COLLEGE PARK
MD 20740"
204931,234804,53973,0,SHADYSIDE,AVE,SUITLAND,20746,12/07/2017,1J1,"Section 303.10, Section 304.4",International Property Maintenance Code,"0 SHADYSIDE AVE
SUITLAND, MD 20746"
204923,234789,53973,0,SHADYSIDE,AVE,SUITLAND,20746,12/07/2017,2S1,"Section 102.8, Section 108.1.2",International Property Maintenance Code,"0 SHADYSIDE AVE
SUITLAND, MD 20746"
204921,234784,53973,0,SHADYSIDE,AVE,SUITLAND,20746,12/07/2017,1J2,"Section 303.10, Section 303.12",International Property Maintenance Code,"0 SHADYSIDE AVE
SUITLAND, MD 20746"
204920,234780,53973,0,SHADYSIDE,AVE,SUITLAND,20746,12/07/2017,2A2GH,"Section 402.2, Section 402.3, Section 604.3, Section 605.3",International Property Maintenance Code,"0 SHADYSIDE AVE
SUITLAND, MD 20746"
204927,234795,53973,0,SHADYSIDE,AVE,SUITLAND,20746,12/07/2017,2D1SR,"Section 304.1, Section 304.3",International Property Maintenance Code,"0 SHADYSIDE AVE
SUITLAND, MD 20746"
204926,234793,53973,0,SHADYSIDE,AVE,SUITLAND,20746,12/07/2017,2G1,Section 304.4,International Property Maintenance Code,"0 SHADYSIDE AVE
SUITLAND, MD 20746"
204932,234808,53973,0,SHADYSIDE,AVE,SUITLAND,20746,12/07/2017,2J1,"Section 701.2, Fire Code Section 11-292",International Property Maintenance Code,"0 SHADYSIDE AVE
SUITLAND, MD 20746"
204923,234788,53973,0,SHADYSIDE,AVE,SUITLAND,20746,12/07/2017,2B7,Section 13-122,International Property Maintenance Code,"0 SHADYSIDE AVE
SUITLAND, MD 20746"
204931,234803,53973,0,SHADYSIDE,AVE,SUITLAND,20746,12/07/2017,1G4,Section 302.2  P.G. County Code Section 4-296 and 4-298,International Property Maintenance Code,"0 SHADYSIDE AVE
SUITLAND, MD 20746"
204930,234800,53973,0,SHADYSIDE,AVE,SUITLAND,20746,12/07/2017,1G4,Section 302.2  P.G. County Code Section 4-296 and 4-298,International Property Maintenance Code,"0 SHADYSIDE AVE
SUITLAND, MD 20746"
204921,234785,53973,0,SHADYSIDE,AVE,SUITLAND,20746,12/07/2017,2A2H,"Section 402.2, Section 402.3, Section 604.1, Section 605.3",International Property Maintenance Code,"0 SHADYSIDE AVE
SUITLAND, MD 20746"
204932,234807,53973,0,SHADYSIDE,AVE,SUITLAND,20746,12/07/2017,2F1H,Section 304.4,International Property Maintenance Code,"0 SHADYSIDE AVE
SUITLAND, MD 20746"
204928,234796,53973,0,SHADYSIDE,AVE,SUITLAND,20746,12/07/2017,1C1,Section 13-118(b)(e),International Property Maintenance Code,"0 SHADYSIDE AVE
SUITLAND, MD 20746"
204920,234781,53973,0,SHADYSIDE,AVE,SUITLAND,20746,12/07/2017,2D1GSR,"Section 304.1, Section 304.3",International Property Maintenance Code,"0 SHADYSIDE AVE
SUITLAND, MD 20746"
204926,234792,53973,0,SHADYSIDE,AVE,SUITLAND,20746,12/07/2017,2D1SR,"Section 304.1, Section 304.3",International Property Maintenance Code,"0 SHADYSIDE AVE
SUITLAND, MD 20746"
205204,235393,119290,1001,MARCY,AVE,NATIONAL HARBOR,20745,03/28/2018,2E1LR,"Section 303.5, Section 304.1",International Property Maintenance Code,"1001 MARCY AVE NATIONAL HARBOR
MD 20745"
205205,235394,119290,1001,MARCY,AVE,NATIONAL HARBOR,20745,03/28/2018,2D1SR,"Section 304.1, Section 304.3",International Property Maintenance Code,"1001 MARCY AVE NATIONAL HARBOR
MD 20745"
205432,235922,119114,8318,INDIAN HEAD,HWY,FORT WASHINGTON,20744,05/24/2018,1C2,Section 302.2  Building Code Section 4-296 and 4-2,International Property Maintenance Code,"8318 INDIAN HEAD HWY
FORT WASHINGTON, MD 20744
(38.773598, -76.995669)"
206222,238005,43419,2427,COLEBROOKE,DR,CAMP SPRINGS,20748,05/16/2019,1H7,Section 13-118(a),International Property Maintenance Code,"2427 COLEBROOKE DR CAMP SPRINGS
MD 20748"
206217,237996,43419,2427,COLEBROOKE,DR,CAMP SPRINGS,20748,05/16/2019,1J1G,"Section 303.10, Section 304.4",International Property Maintenance Code,"2427 COLEBROOKE DR CAMP SPRINGS
MD 20748"
206217,237997,43419,2427,COLEBROOKE,DR,CAMP SPRINGS,20748,05/16/2019,1J2G,Section 303.12,International Property Maintenance Code,"2427 COLEBROOKE DR CAMP SPRINGS
MD 20748"
206217,237998,43419,2427,COLEBROOKE,DR,CAMP SPRINGS,20748,05/16/2019,1M1G,Section 303.2,International Property Maintenance Code,"2427 COLEBROOKE DR CAMP SPRINGS
MD 20748"
206220,238003,43419,2427,COLEBROOKE,DR,CAMP SPRINGS,20748,05/16/2019,1C1,Section 13-118(b)(e),International Property Maintenance Code,"2427 COLEBROOKE DR CAMP SPRINGS
MD 20748"
206344,238318,62451,2310,EWING,AVE,SUITLAND,20746,10/24/2019,2E6,Section 13-120,International Property Maintenance Code,"2310 EWING AVE
SUITLAND, MD 20746
(38.857662, -76.932884)"
206344,238314,62451,2310,EWING,AVE,SUITLAND,20746,10/24/2019,1H7,Section 13-118(a),International Property Maintenance Code,"2310 EWING AVE
SUITLAND, MD 20746
(38.857662, -76.932884)"
206321,238256,104839,13200,DEERFIELD,RD,LAUREL,20708,10/07/2019,1F1G,Section 13-118(e),International Property Maintenance Code,"13200 DEERFIELD RD
LAUREL, MD 20708
(39.070321, -76.851695)"
206355,238360,132503,10249,PRINCE,PL,SPRINGDALE,20774,10/31/2019,2D3MR,"Section 703.0, BOCA Code Section 720.6",International Property Maintenance Code,"10249 PRINCE PL
SPRINGDALE, MD 20774
(38.890124, -76.829455)"
206302,238210,278242,12941,LAUREL BOWIE,RD,LAUREL,20708,09/24/2019,2D1LR,"Section 304.1, Section 304.3",International Property Maintenance Code,"12941 LAUREL BOWIE RD
LAUREL, MD 20708
(39.072048, -76.841162)"
206435,238535,555,4935,PRINCE GEORGES,AVE,BELTSVILLE,20705,03/11/2020,1M3G,Section 303.2,International Property Maintenance Code,"4935 PRINCE GEORGES AVE
BELTSVILLE, MD 20705
(39.037082, -76.906685)"
206432,238530,21481,4500,LORDS LANDING,RD,UPPER MARLBORO,20772,03/03/2020,2B1H,"Section 11-254, IPMC Code Section 703.2",Fire Code,"4500 LORDS LANDING RD
UPPER MARLBORO, MD 20772
(38.827002, -76.764805)"
206429,238526,21481,4500,LORDS LANDING,RD,UPPER MARLBORO,20772,03/03/2020,2B8H,"Section 11-254, Housing Code Section 13-119(f)",Fire Code,"4500 LORDS LANDING RD
UPPER MARLBORO, MD 20772
(38.827002, -76.764805)"
206435,238536,555,4935,PRINCE GEORGES,AVE,BELTSVILLE,20705,03/11/2020,2A2H,"Section 402.2, Section 402.3, Section 604.1, Section 605.3",International Property Maintenance Code,"4935 PRINCE GEORGES AVE
BELTSVILLE, MD 20705
(39.037082, -76.906685)"
206394,238430,100360,8100,GORMAN,AVE,LAUREL,20707,01/24/2020,2D1MR,"Section 304.1, Section 304.3",International Property Maintenance Code,"8100 GORMAN AVE
LAUREL, MD 20707
(39.101809, -76.864779)"
206303,238211,278242,12941,LAUREL BOWIE,RD,LAUREL,20708,09/24/2019,2D1H,"Section 304.1, Section 304.3",International Property Maintenance Code,"12941 LAUREL BOWIE RD
LAUREL, MD 20708
(39.072048, -76.841162)"
206434,238534,159189,9915,GOOD LUCK,RD,GLENARDEN,20706,03/06/2020,1A1G,Section 13-118(b)(e),International Property Maintenance Code,"9915 GOOD LUCK RD
GLENARDEN, MD 20706
(38.992924, -76.835921)"
206496,238712,46207,6501,HIL MAR,DR,DISTRICT HEIGHTS,20747,11/13/2020,2O1LR,Section 605.1,International Property Maintenance Code,"6501 HIL MAR DR DISTRICT HEIGHTS
MD 20747"
205515,236264,187524,1901,BROOKS,DR,CAPITOL HEIGHTS,20743,07/24/2018,2F1LR,Section 304.4,International Property Maintenance Code,"1901 BROOKS DR CAPITOL HEIGHTS
MD 20743"
205514,236253,187524,1901,BROOKS,DR,CAPITOL HEIGHTS,20743,07/24/2018,2B4H,Section 303.13.1,International Property Maintenance Code,"1901 BROOKS DR CAPITOL HEIGHTS
MD 20743"
205515,236259,187524,1901,BROOKS,DR,CAPITOL HEIGHTS,20743,07/24/2018,2A4H,"Section 604.3, Section 2706.1 of the BOCA Code",International Property Maintenance Code,"1901 BROOKS DR CAPITOL HEIGHTS
MD 20743"
204940,234819,41845,3747,DONNELL,DR,DISTRICT HEIGHTS,20747,12/11/2017,2F1GH,Section 304.4,International Property Maintenance Code,"3747 DONNELL DR DISTRICT HEIGHTS
MD 20747"
204956,234851,129332,3400,BRINKLEY,RD,CAMP SPRINGS,20748,12/15/2017,1J1,"Section 303.10, Section 304.4",International Property Maintenance Code,"3400 BRINKLEY RD CAMP SPRINGS
MD 20748"
204947,234833,41845,3747,DONNELL,DR,DISTRICT HEIGHTS,20747,12/11/2017,2B7,Section 13-122,International Property Maintenance Code,"3747 DONNELL DR DISTRICT HEIGHTS
MD 20747"
204954,234846,129332,3400,BRINKLEY,RD,CAMP SPRINGS,20748,12/15/2017,1M2,Section 303.2,International Property Maintenance Code,"3400 BRINKLEY RD CAMP SPRINGS
MD 20748"
204948,234834,41845,3747,DONNELL,DR,DISTRICT HEIGHTS,20747,12/11/2017,1N3,"Section 303.1, Section 303.2, Section 303.6",International Property Maintenance Code,"3747 DONNELL DR DISTRICT HEIGHTS
MD 20747"
204943,234823,41845,3747,DONNELL,DR,DISTRICT HEIGHTS,20747,12/11/2017,2D1LR,"Section 304.1, Section 304.3",International Property Maintenance Code,"3747 DONNELL DR DISTRICT HEIGHTS
MD 20747"
204945,234829,41845,3747,DONNELL,DR,DISTRICT HEIGHTS,20747,12/11/2017,2I3,Section 11-257,Fire Code,"3747 DONNELL DR DISTRICT HEIGHTS
MD 20747"
204957,234855,129332,3400,BRINKLEY,RD,CAMP SPRINGS,20748,12/15/2017,1M2,Section 303.2,International Property Maintenance Code,"3400 BRINKLEY RD CAMP SPRINGS
MD 20748"
204950,234838,129332,3400,BRINKLEY,RD,CAMP SPRINGS,20748,12/15/2017,2F1H,Section 304.4,International Property Maintenance Code,"3400 BRINKLEY RD CAMP SPRINGS
MD 20748"
205516,236268,187524,1901,BROOKS,DR,CAPITOL HEIGHTS,20743,07/24/2018,2A4H,"Section 604.3, Section 2706.1 of the BOCA Code",International Property Maintenance Code,"1901 BROOKS DR CAPITOL HEIGHTS
MD 20743"
205510,236240,7246,11386,CHERRY HILL,RD,BELTSVILLE,20705,07/24/2018,1H1G,"Section 305.1, Section 305.2, Section 305.2.1",International Property Maintenance Code,"11386 CHERRY HILL RD
BELTSVILLE, MD 20705
(39.044274, -76.951315)"
204950,234837,129332,3400,BRINKLEY,RD,CAMP SPRINGS,20748,12/15/2017,2D1SR,"Section 304.1, Section 304.3",International Property Maintenance Code,"3400 BRINKLEY RD CAMP SPRINGS
MD 20748"
204954,234847,129332,3400,BRINKLEY,RD,CAMP SPRINGS,20748,12/15/2017,2I5LR,"Section 701.2, Fire Code Section 11-258",International Property Maintenance Code,"3400 BRINKLEY RD CAMP SPRINGS
MD 20748"
204946,234830,41845,3747,DONNELL,DR,DISTRICT HEIGHTS,20747,12/11/2017,1J1,"Section 303.10, Section 304.4",International Property Maintenance Code,"3747 DONNELL DR DISTRICT HEIGHTS
MD 20747"
204951,234842,129332,3400,BRINKLEY,RD,CAMP SPRINGS,20748,12/15/2017,2G1,Section 304.4,International Property Maintenance Code,"3400 BRINKLEY RD CAMP SPRINGS
MD 20748"
204940,234818,41845,3747,DONNELL,DR,DISTRICT HEIGHTS,20747,12/11/2017,2B7G,Section 13-122,International Property Maintenance Code,"3747 DONNELL DR DISTRICT HEIGHTS
MD 20747"
204943,234822,41845,3747,DONNELL,DR,DISTRICT HEIGHTS,20747,12/11/2017,1N3,"Section 303.1, Section 303.2, Section 303.6",International Property Maintenance Code,"3747 DONNELL DR DISTRICT HEIGHTS
MD 20747"
204955,234850,129332,3400,BRINKLEY,RD,CAMP SPRINGS,20748,12/15/2017,2P5LR,"Section 504.1, Section 504.3",International Property Maintenance Code,"3400 BRINKLEY RD CAMP SPRINGS
MD 20748"
205512,236245,187524,1901,BROOKS,DR,CAPITOL HEIGHTS,20743,07/24/2018,2B8H,"Section 11-254, Housing Code Section 13-119(f)",Fire Code,"1901 BROOKS DR CAPITOL HEIGHTS
MD 20743"
204951,234841,129332,3400,BRINKLEY,RD,CAMP SPRINGS,20748,12/15/2017,2D1LR,"Section 304.1, Section 304.3",International Property Maintenance Code,"3400 BRINKLEY RD CAMP SPRINGS
MD 20748"
204952,234843,129332,3400,BRINKLEY,RD,CAMP SPRINGS,20748,12/15/2017,2I5SR,"Section 701.2, Fire Code Section 11-258",International Property Maintenance Code,"3400 BRINKLEY RD CAMP SPRINGS
MD 20748"
204957,234854,129332,3400,BRINKLEY,RD,CAMP SPRINGS,20748,12/15/2017,1J1,"Section 303.10, Section 304.4",International Property Maintenance Code,"3400 BRINKLEY RD CAMP SPRINGS
MD 20748"
204945,234826,41845,3747,DONNELL,DR,DISTRICT HEIGHTS,20747,12/11/2017,1C1,Section 13-118(b)(e),International Property Maintenance Code,"3747 DONNELL DR DISTRICT HEIGHTS
MD 20747"
204946,234831,41845,3747,DONNELL,DR,DISTRICT HEIGHTS,20747,12/11/2017,2D1SR,"Section 304.1, Section 304.3",International Property Maintenance Code,"3747 DONNELL DR DISTRICT HEIGHTS
MD 20747"
204956,234853,129332,3400,BRINKLEY,RD,CAMP SPRINGS,20748,12/15/2017,2F3SR,"Section 303.6, Section 304.1",International Property Maintenance Code,"3400 BRINKLEY RD CAMP SPRINGS
MD 20748"
204949,234836,129332,3400,BRINKLEY,RD,CAMP SPRINGS,20748,12/15/2017,2A1GH,"Section 402.2, Section 604.3, Section 605.3",International Property Maintenance Code,"3400 BRINKLEY RD CAMP SPRINGS
MD 20748"
205516,236267,187524,1901,BROOKS,DR,CAPITOL HEIGHTS,20743,07/24/2018,2A2H,"Section 402.2, Section 402.3, Section 604.1, Section 605.3",International Property Maintenance Code,"1901 BROOKS DR CAPITOL HEIGHTS
MD 20743"
205515,236260,187524,1901,BROOKS,DR,CAPITOL HEIGHTS,20743,07/24/2018,2B4LR,Section 303.13.1,International Property Maintenance Code,"1901 BROOKS DR CAPITOL HEIGHTS
MD 20743"
204942,234821,41845,3747,DONNELL,DR,DISTRICT HEIGHTS,20747,12/11/2017,1C1,Section 13-118(b)(e),International Property Maintenance Code,"3747 DONNELL DR DISTRICT HEIGHTS
MD 20747"
205517,236272,187524,1901,BROOKS,DR,CAPITOL HEIGHTS,20743,07/24/2018,2A3H,"Section 402.2, Section 402.3, Section 604.3  Secti",International Property Maintenance Code,"1901 BROOKS DR CAPITOL HEIGHTS
MD 20743"
204954,234848,129332,3400,BRINKLEY,RD,CAMP SPRINGS,20748,12/15/2017,2P5LR,"Section 504.1, Section 504.3",International Property Maintenance Code,"3400 BRINKLEY RD CAMP SPRINGS
MD 20748"
205513,236248,187524,1901,BROOKS,DR,CAPITOL HEIGHTS,20743,07/24/2018,1C1,Section 13-118(b)(e),International Property Maintenance Code,"1901 BROOKS DR CAPITOL HEIGHTS
MD 20743"
204953,234844,129332,3400,BRINKLEY,RD,CAMP SPRINGS,20748,12/15/2017,2E1LR,"Section 303.5, Section 304.1",International Property Maintenance Code,"3400 BRINKLEY RD CAMP SPRINGS
MD 20748"
204945,234827,41845,3747,DONNELL,DR,DISTRICT HEIGHTS,20747,12/11/2017,2A2H,"Section 402.2, Section 402.3, Section 604.1, Section 605.3",International Property Maintenance Code,"3747 DONNELL DR DISTRICT HEIGHTS
MD 20747"
204944,234825,41845,3747,DONNELL,DR,DISTRICT HEIGHTS,20747,12/11/2017,1L1,"Section 303.15, Section 303.13, Fire Code Section ",International Property Maintenance Code,"3747 DONNELL DR DISTRICT HEIGHTS
MD 20747"
204950,234840,129332,3400,BRINKLEY,RD,CAMP SPRINGS,20748,12/15/2017,2P2SR,"Section 504.1, Section 504.3",International Property Maintenance Code,"3400 BRINKLEY RD CAMP SPRINGS
MD 20748"
204941,234820,41845,3747,DONNELL,DR,DISTRICT HEIGHTS,20747,12/11/2017,1L1,"Section 303.15, Section 303.13, Fire Code Section ",International Property Maintenance Code,"3747 DONNELL DR DISTRICT HEIGHTS
MD 20747"
204956,234852,129332,3400,BRINKLEY,RD,CAMP SPRINGS,20748,12/15/2017,2D1SR,"Section 304.1, Section 304.3",International Property Maintenance Code,"3400 BRINKLEY RD CAMP SPRINGS
MD 20748"
204955,234849,129332,3400,BRINKLEY,RD,CAMP SPRINGS,20748,12/15/2017,2D1SR,"Section 304.1, Section 304.3",International Property Maintenance Code,"3400 BRINKLEY RD CAMP SPRINGS
MD 20748"
204949,234835,129332,3400,BRINKLEY,RD,CAMP SPRINGS,20748,12/15/2017,1M2G,Section 303.2,International Property Maintenance Code,"3400 BRINKLEY RD CAMP SPRINGS
MD 20748"
204946,234832,41845,3747,DONNELL,DR,DISTRICT HEIGHTS,20747,12/11/2017,2I3,Section 11-257,Fire Code,"3747 DONNELL DR DISTRICT HEIGHTS
MD 20747"
204940,234817,41845,3747,DONNELL,DR,DISTRICT HEIGHTS,20747,12/11/2017,1M2G,Section 303.2,International Property Maintenance Code,"3747 DONNELL DR DISTRICT HEIGHTS
MD 20747"
204954,234845,129332,3400,BRINKLEY,RD,CAMP SPRINGS,20748,12/15/2017,1J1,"Section 303.10, Section 304.4",International Property Maintenance Code,"3400 BRINKLEY RD CAMP SPRINGS
MD 20748"
204950,234839,129332,3400,BRINKLEY,RD,CAMP SPRINGS,20748,12/15/2017,2G1,Section 304.4,International Property Maintenance Code,"3400 BRINKLEY RD CAMP SPRINGS
MD 20748"
204945,234828,41845,3747,DONNELL,DR,DISTRICT HEIGHTS,20747,12/11/2017,2F1H,Section 304.4,International Property Maintenance Code,"3747 DONNELL DR DISTRICT HEIGHTS
MD 20747"
205514,236252,187524,1901,BROOKS,DR,CAPITOL HEIGHTS,20743,07/24/2018,1O6,Section 302.9,International Property Maintenance Code,"1901 BROOKS DR CAPITOL HEIGHTS
MD 20743"
204957,234856,129332,3400,BRINKLEY,RD,CAMP SPRINGS,20748,12/15/2017,2G1,Section 304.4,International Property Maintenance Code,"3400 BRINKLEY RD CAMP SPRINGS
MD 20748"
204943,234824,41845,3747,DONNELL,DR,DISTRICT HEIGHTS,20747,12/11/2017,2F1H,Section 304.4,International Property Maintenance Code,"3747 DONNELL DR DISTRICT HEIGHTS
MD 20747"
